,Ticker,Expires,Data_Date,UnderlyingPrice
298828,GRUB,19-Jan-18,27-Dec-16,38.18
298874,GRUB,18-Jan-19,27-Dec-16,38.18
302080,GTLS,20-Jan-17,27-Dec-16,37.42
302098,GTLS,17-Feb-17,27-Dec-16,37.42
302116,GTLS,17-Mar-17,27-Dec-16,37.42
302138,GTLS,16-Jun-17,27-Dec-16,37.42
302154,GTN,20-Jan-17,27-Dec-16,10.9
302168,GTN,17-Feb-17,27-Dec-16,10.9
302186,GTN,19-May-17,27-Dec-16,10.9
302202,GTN,18-Aug-17,27-Dec-16,10.9
302276,GTT,20-Jan-17,27-Dec-16,28.7
302292,GTT,17-Feb-17,27-Dec-16,28.7
302316,GTT,19-May-17,27-Dec-16,28.7
302328,GTT,18-Aug-17,27-Dec-16,28.7
310008,HCCI,20-Jan-17,27-Dec-16,15.8
310030,HCCI,17-Feb-17,27-Dec-16,15.8
310050,HCCI,19-May-17,27-Dec-16,15.8
310070,HCCI,18-Aug-17,27-Dec-16,15.8
319692,HLX,20-Jan-17,27-Dec-16,9.41
319730,HLX,17-Feb-17,27-Dec-16,9.41
319768,HLX,17-Mar-17,27-Dec-16,9.41
319804,HLX,16-Jun-17,27-Dec-16,9.41
320158,HMSY,20-Jan-17,27-Dec-16,18.69
320182,HMSY,17-Feb-17,27-Dec-16,18.69
320206,HMSY,17-Mar-17,27-Dec-16,18.69
320230,HMSY,16-Jun-17,27-Dec-16,18.69
324086,HQY,20-Jan-17,27-Dec-16,41.4
324106,HQY,17-Feb-17,27-Dec-16,41.4
324124,HQY,17-Mar-17,27-Dec-16,41.4
324150,HQY,16-Jun-17,27-Dec-16,41.4
325084,HRTX,20-Jan-17,27-Dec-16,13.4
325120,HRTX,17-Feb-17,27-Dec-16,13.4
325140,HRTX,17-Mar-17,27-Dec-16,13.4
325170,HRTX,16-Jun-17,27-Dec-16,13.4
325194,HRTX,19-Jan-18,27-Dec-16,13.4
325230,HRTX,18-Jan-19,27-Dec-16,13.4
326076,HSC,20-Jan-17,27-Dec-16,14.45
326096,HSC,17-Feb-17,27-Dec-16,14.45
326116,HSC,21-Apr-17,27-Dec-16,14.45
326132,HSC,21-Jul-17,27-Dec-16,14.45
328598,HUBS,20-Jan-17,27-Dec-16,47.2
328620,HUBS,17-Feb-17,27-Dec-16,47.2
328630,HUBS,17-Mar-17,27-Dec-16,47.2
328650,HUBS,16-Jun-17,27-Dec-16,47.2
337572,ICPT,30-Dec-16,27-Dec-16,103.89
337696,ICPT,6-Jan-17,27-Dec-16,103.89
337798,ICPT,13-Jan-17,27-Dec-16,103.89
337888,ICPT,20-Jan-17,27-Dec-16,103.89
338112,ICPT,27-Jan-17,27-Dec-16,103.89
338200,ICPT,3-Feb-17,27-Dec-16,103.89
338282,ICPT,17-Feb-17,27-Dec-16,103.89
338326,ICPT,17-Mar-17,27-Dec-16,103.89
338402,ICPT,16-Jun-17,27-Dec-16,103.89
338468,ICPT,19-Jan-18,27-Dec-16,103.89
343752,IIVI,20-Jan-17,27-Dec-16,30
343774,IIVI,17-Feb-17,27-Dec-16,30
343790,IIVI,21-Apr-17,27-Dec-16,30
343810,IIVI,21-Jul-17,27-Dec-16,30
347720,IMMU,20-Jan-17,27-Dec-16,3.77
347752,IMMU,17-Feb-17,27-Dec-16,3.77
347780,IMMU,19-May-17,27-Dec-16,3.77
347808,IMMU,18-Aug-17,27-Dec-16,3.77
347836,IMMU,19-Jan-18,27-Dec-16,3.77
348230,INCY,20-Jan-17,27-Dec-16,102.53
348298,INCY,17-Feb-17,27-Dec-16,102.53
348342,INCY,17-Mar-17,27-Dec-16,102.53
348400,INCY,16-Jun-17,27-Dec-16,102.53
348452,INCY,19-Jan-18,27-Dec-16,102.53
348538,INCY,18-Jan-19,27-Dec-16,102.53
350116,INGN,20-Jan-17,27-Dec-16,67.53
350142,INGN,17-Feb-17,27-Dec-16,67.53
350168,INGN,17-Mar-17,27-Dec-16,67.53
350190,INGN,16-Jun-17,27-Dec-16,67.53
350874,INSM,20-Jan-17,27-Dec-16,13.76
350936,INSM,17-Feb-17,27-Dec-16,13.76
350996,INSM,19-May-17,27-Dec-16,13.76
351052,INSM,18-Aug-17,27-Dec-16,13.76
351098,INSM,20-Oct-17,27-Dec-16,13.76
351118,INSM,15-Dec-17,27-Dec-16,13.76
354346,IONS,30-Dec-16,27-Dec-16,55.12
354470,IONS,6-Jan-17,27-Dec-16,55.12
354568,IONS,13-Jan-17,27-Dec-16,55.12
354658,IONS,20-Jan-17,27-Dec-16,55.12
354844,IONS,27-Jan-17,27-Dec-16,55.12
354934,IONS,3-Feb-17,27-Dec-16,55.12
355010,IONS,17-Feb-17,27-Dec-16,55.12
355046,IONS,21-Apr-17,27-Dec-16,55.12
355132,IONS,21-Jul-17,27-Dec-16,55.12
355198,IONS,19-Jan-18,27-Dec-16,55.12
355238,IONS,18-Jan-19,27-Dec-16,55.12
356952,IPHI,20-Jan-17,27-Dec-16,47.32
356976,IPHI,17-Feb-17,27-Dec-16,47.32
356996,IPHI,21-Apr-17,27-Dec-16,47.32
357016,IPHI,21-Jul-17,27-Dec-16,47.32
357844,IRDM,20-Jan-17,27-Dec-16,10.65
357856,IRDM,17-Feb-17,27-Dec-16,10.65
357872,IRDM,21-Apr-17,27-Dec-16,10.65
357884,IRDM,21-Jul-17,27-Dec-16,10.65
358102,IRWD,20-Jan-17,27-Dec-16,15.51
358124,IRWD,17-Feb-17,27-Dec-16,15.51
358144,IRWD,19-May-17,27-Dec-16,15.51
358164,IRWD,18-Aug-17,27-Dec-16,15.51
361078,ITCI,20-Jan-17,27-Dec-16,15.92
361098,ITCI,17-Feb-17,27-Dec-16,15.92
361134,ITCI,19-May-17,27-Dec-16,15.92
361170,ITCI,18-Aug-17,27-Dec-16,15.92
361192,ITCI,15-Dec-17,27-Dec-16,15.92
361214,ITCI,18-Jan-19,27-Dec-16,15.92
394668,KOP,20-Jan-17,27-Dec-16,41.5
394686,KOP,17-Feb-17,27-Dec-16,41.5
394704,KOP,17-Mar-17,27-Dec-16,41.5
394720,KOP,16-Jun-17,27-Dec-16,41.5
395798,KRA,20-Jan-17,27-Dec-16,29.15
395818,KRA,17-Feb-17,27-Dec-16,29.15
395834,KRA,21-Apr-17,27-Dec-16,29.15
395852,KRA,21-Jul-17,27-Dec-16,29.15
398346,KTOS,20-Jan-17,27-Dec-16,7.62
398356,KTOS,17-Feb-17,27-Dec-16,7.62
398368,KTOS,19-May-17,27-Dec-16,7.62
398378,KTOS,18-Aug-17,27-Dec-16,7.62
401216,LC,20-Jan-17,27-Dec-16,5.47
401272,LC,17-Feb-17,27-Dec-16,5.47
401292,LC,21-Apr-17,27-Dec-16,5.47
401330,LC,21-Jul-17,27-Dec-16,5.47
401354,LC,19-Jan-18,27-Dec-16,5.47
401392,LC,18-Jan-19,27-Dec-16,5.47
403952,LGND,20-Jan-17,27-Dec-16,103.1
403990,LGND,17-Feb-17,27-Dec-16,103.1
404046,LGND,19-May-17,27-Dec-16,103.1
404084,LGND,18-Aug-17,27-Dec-16,103.1
405196,LITE,20-Jan-17,27-Dec-16,41.15
405230,LITE,17-Feb-17,27-Dec-16,41.15
405264,LITE,17-Mar-17,27-Dec-16,41.15
405326,LITE,16-Jun-17,27-Dec-16,41.15
413358,LPI,20-Jan-17,27-Dec-16,14.31
413408,LPI,17-Feb-17,27-Dec-16,14.31
413446,LPI,21-Apr-17,27-Dec-16,14.31
413494,LPI,21-Jul-17,27-Dec-16,14.31
413540,LPI,19-Jan-18,27-Dec-16,14.31
413988,LPSN,20-Jan-17,27-Dec-16,7.65
413996,LPSN,17-Feb-17,27-Dec-16,7.65
414008,LPSN,21-Apr-17,27-Dec-16,7.65
414020,LPSN,21-Jul-17,27-Dec-16,7.65
415312,LSCC,20-Jan-17,27-Dec-16,7.3
415324,LSCC,17-Feb-17,27-Dec-16,7.3
415334,LSCC,17-Mar-17,27-Dec-16,7.3
415342,LSCC,16-Jun-17,27-Dec-16,7.3
415748,LTRPA,20-Jan-17,27-Dec-16,15.75
415762,LTRPA,17-Feb-17,27-Dec-16,15.75
415784,LTRPA,21-Apr-17,27-Dec-16,15.75
415798,LTRPA,21-Jul-17,27-Dec-16,15.75
424532,MAT,30-Dec-16,27-Dec-16,27.83
424596,MAT,6-Jan-17,27-Dec-16,27.83
424668,MAT,13-Jan-17,27-Dec-16,27.83
424736,MAT,20-Jan-17,27-Dec-16,27.83
424844,MAT,27-Jan-17,27-Dec-16,27.83
424914,MAT,3-Feb-17,27-Dec-16,27.83
424984,MAT,17-Feb-17,27-Dec-16,27.83
425022,MAT,21-Apr-17,27-Dec-16,27.83
425082,MAT,21-Jul-17,27-Dec-16,27.83
425136,MAT,19-Jan-18,27-Dec-16,27.83
425162,MAT,18-Jan-19,27-Dec-16,27.83
427320,MBUU,20-Jan-17,27-Dec-16,18.99
427344,MBUU,17-Feb-17,27-Dec-16,18.99
427364,MBUU,19-May-17,27-Dec-16,18.99
427384,MBUU,18-Aug-17,27-Dec-16,18.99
430218,MCRN,20-Jan-17,27-Dec-16,18.66
430228,MCRN,17-Feb-17,27-Dec-16,18.66
430238,MCRN,17-Mar-17,27-Dec-16,18.66
430248,MCRN,16-Jun-17,27-Dec-16,18.66
430768,MDCO,20-Jan-17,27-Dec-16,34.93
430840,MDCO,17-Feb-17,27-Dec-16,34.93
430904,MDCO,21-Apr-17,27-Dec-16,34.93
430972,MDCO,21-Jul-17,27-Dec-16,34.93
431036,MDCO,19-Jan-18,27-Dec-16,34.93
431070,MDCO,18-Jan-19,27-Dec-16,34.93
432130,MDR,20-Jan-17,27-Dec-16,7.67
432170,MDR,17-Feb-17,27-Dec-16,7.67
432198,MDR,19-May-17,27-Dec-16,7.67
432226,MDR,18-Aug-17,27-Dec-16,7.67
438116,MGNX,20-Jan-17,27-Dec-16,19.4
438132,MGNX,17-Feb-17,27-Dec-16,19.4
438154,MGNX,21-Apr-17,27-Dec-16,19.4
438170,MGNX,21-Jul-17,27-Dec-16,19.4
439448,MIK,20-Jan-17,27-Dec-16,20.66
439464,MIK,17-Feb-17,27-Dec-16,20.66
439478,MIK,17-Mar-17,27-Dec-16,20.66
439494,MIK,16-Jun-17,27-Dec-16,20.66
445186,MNTA,20-Jan-17,27-Dec-16,14.95
445224,MNTA,17-Feb-17,27-Dec-16,14.95
445262,MNTA,17-Mar-17,27-Dec-16,14.95
445312,MNTA,16-Jun-17,27-Dec-16,14.95
447442,MOD,20-Jan-17,27-Dec-16,15.3
447460,MOD,17-Feb-17,27-Dec-16,15.3
447474,MOD,19-May-17,27-Dec-16,15.3
447492,MOD,18-Aug-17,27-Dec-16,15.3
447698,MOH,20-Jan-17,27-Dec-16,55.11
447718,MOH,17-Feb-17,27-Dec-16,55.11
447740,MOH,17-Mar-17,27-Dec-16,55.11
447764,MOH,16-Jun-17,27-Dec-16,55.11
454446,MRTX,20-Jan-17,27-Dec-16,5.25
454454,MRTX,17-Feb-17,27-Dec-16,5.25
454462,MRTX,17-Mar-17,27-Dec-16,5.25
454470,MRTX,16-Jun-17,27-Dec-16,5.25
459148,MTDR,20-Jan-17,27-Dec-16,26.22
459166,MTDR,17-Feb-17,27-Dec-16,26.22
459188,MTDR,17-Mar-17,27-Dec-16,26.22
459204,MTDR,16-Jun-17,27-Dec-16,26.22
459222,MTDR,19-Jan-18,27-Dec-16,26.22
459240,MTDR,18-Jan-19,27-Dec-16,26.22
460448,MTRX,20-Jan-17,27-Dec-16,22.6
460464,MTRX,17-Feb-17,27-Dec-16,22.6
460486,MTRX,19-May-17,27-Dec-16,22.6
460510,MTRX,18-Aug-17,27-Dec-16,22.6
460606,MTSI,20-Jan-17,27-Dec-16,47.96
460626,MTSI,17-Feb-17,27-Dec-16,47.96
460650,MTSI,19-May-17,27-Dec-16,47.96
460668,MTSI,18-Aug-17,27-Dec-16,47.96
460718,MTW,20-Jan-17,27-Dec-16,6.24
460754,MTW,17-Feb-17,27-Dec-16,6.24
460778,MTW,17-Mar-17,27-Dec-16,6.24
460802,MTW,16-Jun-17,27-Dec-16,6.24
460826,MTW,19-Jan-18,27-Dec-16,6.24
461206,MU,30-Dec-16,27-Dec-16,23.3
461286,MU,6-Jan-17,27-Dec-16,23.3
461350,MU,13-Jan-17,27-Dec-16,23.3
461418,MU,20-Jan-17,27-Dec-16,23.3
461528,MU,27-Jan-17,27-Dec-16,23.3
461596,MU,3-Feb-17,27-Dec-16,23.3
461664,MU,17-Feb-17,27-Dec-16,23.3
461704,MU,21-Apr-17,27-Dec-16,23.3
461756,MU,21-Jul-17,27-Dec-16,23.3
461808,MU,19-Jan-18,27-Dec-16,23.3
461834,MU,18-Jan-19,27-Dec-16,23.3
464386,MXL,20-Jan-17,27-Dec-16,22.7
464400,MXL,17-Feb-17,27-Dec-16,22.7
464414,MXL,17-Mar-17,27-Dec-16,22.7
464432,MXL,16-Jun-17,27-Dec-16,22.7
464968,MYL,30-Dec-16,27-Dec-16,37.58
465038,MYL,6-Jan-17,27-Dec-16,37.58
465114,MYL,13-Jan-17,27-Dec-16,37.58
465180,MYL,20-Jan-17,27-Dec-16,37.58
465310,MYL,27-Jan-17,27-Dec-16,37.58
465378,MYL,3-Feb-17,27-Dec-16,37.58
465440,MYL,17-Feb-17,27-Dec-16,37.58
465468,MYL,21-Apr-17,27-Dec-16,37.58
465508,MYL,21-Jul-17,27-Dec-16,37.58
465536,MYL,19-Jan-18,27-Dec-16,37.58
465580,MYL,18-Jan-19,27-Dec-16,37.58
466674,NAV,30-Dec-16,27-Dec-16,32.2
466760,NAV,6-Jan-17,27-Dec-16,32.2
466832,NAV,13-Jan-17,27-Dec-16,32.2
466902,NAV,20-Jan-17,27-Dec-16,32.2
467042,NAV,27-Jan-17,27-Dec-16,32.2
467108,NAV,3-Feb-17,27-Dec-16,32.2
467172,NAV,17-Feb-17,27-Dec-16,32.2
467218,NAV,21-Apr-17,27-Dec-16,32.2
467310,NAV,21-Jul-17,27-Dec-16,32.2
467376,NAV,19-Jan-18,27-Dec-16,32.2
467412,NAV,18-Jan-19,27-Dec-16,32.2
467764,NBIX,20-Jan-17,27-Dec-16,38.31
467826,NBIX,17-Feb-17,27-Dec-16,38.31
467892,NBIX,19-May-17,27-Dec-16,38.31
467964,NBIX,18-Aug-17,27-Dec-16,38.31
478920,NKTR,20-Jan-17,27-Dec-16,12.66
478958,NKTR,17-Feb-17,27-Dec-16,12.66
479012,NKTR,19-May-17,27-Dec-16,12.66
479066,NKTR,18-Aug-17,27-Dec-16,12.66
480476,NMIH,20-Jan-17,27-Dec-16,10.7
480486,NMIH,17-Feb-17,27-Dec-16,10.7
480496,NMIH,17-Mar-17,27-Dec-16,10.7
480506,NMIH,16-Jun-17,27-Dec-16,10.7
481920,NOG,20-Jan-17,27-Dec-16,2.95
481932,NOG,17-Feb-17,27-Dec-16,2.95
481948,NOG,17-Mar-17,27-Dec-16,2.95
481966,NOG,16-Jun-17,27-Dec-16,2.95
484736,NR,20-Jan-17,27-Dec-16,8.05
484746,NR,17-Feb-17,27-Dec-16,8.05
484758,NR,17-Mar-17,27-Dec-16,8.05
484766,NR,16-Jun-17,27-Dec-16,8.05
489146,NTGR,20-Jan-17,27-Dec-16,54.75
489162,NTGR,17-Feb-17,27-Dec-16,54.75
489180,NTGR,17-Mar-17,27-Dec-16,54.75
489214,NTGR,16-Jun-17,27-Dec-16,54.75
489394,NTRA,20-Jan-17,27-Dec-16,11.83
489408,NTRA,17-Feb-17,27-Dec-16,11.83
489426,NTRA,21-Apr-17,27-Dec-16,11.83
489440,NTRA,21-Jul-17,27-Dec-16,11.83
493140,NVCR,20-Jan-17,27-Dec-16,8.1
493154,NVCR,17-Feb-17,27-Dec-16,8.1
493168,NVCR,17-Mar-17,27-Dec-16,8.1
493186,NVCR,16-Jun-17,27-Dec-16,8.1
495164,NVTA,20-Jan-17,27-Dec-16,7.38
495172,NVTA,17-Feb-17,27-Dec-16,7.38
495182,NVTA,17-Mar-17,27-Dec-16,7.38
495196,NVTA,16-Jun-17,27-Dec-16,7.38
498462,OAS,20-Jan-17,27-Dec-16,15.88
498540,OAS,17-Feb-17,27-Dec-16,15.88
498590,OAS,19-May-17,27-Dec-16,15.88
498650,OAS,18-Aug-17,27-Dec-16,15.88
498700,OAS,19-Jan-18,27-Dec-16,15.88
498740,OAS,18-Jan-19,27-Dec-16,15.88
502626,OII,20-Jan-17,27-Dec-16,29.13
502642,OII,17-Feb-17,27-Dec-16,29.13
502660,OII,21-Apr-17,27-Dec-16,29.13
502676,OII,21-Jul-17,27-Dec-16,29.13
502850,OIS,20-Jan-17,27-Dec-16,40.35
502868,OIS,17-Feb-17,27-Dec-16,40.35
502886,OIS,17-Mar-17,27-Dec-16,40.35
502902,OIS,16-Jun-17,27-Dec-16,40.35
505386,OMER,20-Jan-17,27-Dec-16,10.25
505420,OMER,17-Feb-17,27-Dec-16,10.25
505466,OMER,19-May-17,27-Dec-16,10.25
505500,OMER,18-Aug-17,27-Dec-16,10.25
507438,OPK,30-Dec-16,27-Dec-16,11.82
507512,OPK,6-Jan-17,27-Dec-16,11.82
507576,OPK,13-Jan-17,27-Dec-16,11.82
507638,OPK,20-Jan-17,27-Dec-16,11.82
507724,OPK,27-Jan-17,27-Dec-16,11.82
507784,OPK,3-Feb-17,27-Dec-16,11.82
507844,OPK,17-Feb-17,27-Dec-16,11.82
507882,OPK,17-Mar-17,27-Dec-16,11.82
507922,OPK,16-Jun-17,27-Dec-16,11.82
507962,OPK,19-Jan-18,27-Dec-16,11.82
507980,OPK,18-Jan-19,27-Dec-16,11.82
514910,PAYC,20-Jan-17,27-Dec-16,46.9
514928,PAYC,17-Feb-17,27-Dec-16,46.9
514950,PAYC,19-May-17,27-Dec-16,46.9
514970,PAYC,18-Aug-17,27-Dec-16,46.9
516866,PBYI,30-Dec-16,27-Dec-16,32.85
516974,PBYI,6-Jan-17,27-Dec-16,32.85
517080,PBYI,13-Jan-17,27-Dec-16,32.85
517178,PBYI,20-Jan-17,27-Dec-16,32.85
517306,PBYI,27-Jan-17,27-Dec-16,32.85
517384,PBYI,3-Feb-17,27-Dec-16,32.85
517454,PBYI,17-Feb-17,27-Dec-16,32.85
517474,PBYI,17-Mar-17,27-Dec-16,32.85
517512,PBYI,16-Jun-17,27-Dec-16,32.85
517536,PBYI,21-Jul-17,27-Dec-16,32.85
517554,PBYI,19-Jan-18,27-Dec-16,32.85
517584,PBYI,18-Jan-19,27-Dec-16,32.85
522004,PCRX,20-Jan-17,27-Dec-16,32.15
522022,PCRX,17-Feb-17,27-Dec-16,32.15
522046,PCRX,17-Mar-17,27-Dec-16,32.15
522060,PCRX,19-May-17,27-Dec-16,32.15
522080,PCRX,18-Aug-17,27-Dec-16,32.15
522126,PCTY,20-Jan-17,27-Dec-16,30.98
522144,PCTY,17-Feb-17,27-Dec-16,30.98
522166,PCTY,19-May-17,27-Dec-16,30.98
522184,PCTY,18-Aug-17,27-Dec-16,30.98
522350,PDCE,20-Jan-17,27-Dec-16,74.96
522376,PDCE,17-Feb-17,27-Dec-16,74.96
522406,PDCE,21-Apr-17,27-Dec-16,74.96
522438,PDCE,21-Jul-17,27-Dec-16,74.96
522474,PDCE,19-Jan-18,27-Dec-16,74.96
522510,PDCE,18-Jan-19,27-Dec-16,74.96
524080,PENN,20-Jan-17,27-Dec-16,14.09
524118,PENN,17-Feb-17,27-Dec-16,14.09
524156,PENN,21-Apr-17,27-Dec-16,14.09
524194,PENN,21-Jul-17,27-Dec-16,14.09
527412,PFPT,20-Jan-17,27-Dec-16,71.5
527448,PFPT,17-Feb-17,27-Dec-16,71.5
527482,PFPT,19-May-17,27-Dec-16,71.5
527514,PFPT,18-Aug-17,27-Dec-16,71.5
537024,PODD,20-Jan-17,27-Dec-16,37.94
537042,PODD,17-Feb-17,27-Dec-16,37.94
537060,PODD,17-Mar-17,27-Dec-16,37.94
537082,PODD,16-Jun-17,27-Dec-16,37.94
541140,PRLB,20-Jan-17,27-Dec-16,52.95
541166,PRLB,17-Feb-17,27-Dec-16,52.95
541188,PRLB,21-Apr-17,27-Dec-16,52.95
541212,PRLB,21-Jul-17,27-Dec-16,52.95
541442,PRO,20-Jan-17,27-Dec-16,21.51
541456,PRO,17-Feb-17,27-Dec-16,21.51
541478,PRO,19-May-17,27-Dec-16,21.51
541496,PRO,18-Aug-17,27-Dec-16,21.51
541790,PRTY,20-Jan-17,27-Dec-16,14.5
541810,PRTY,17-Feb-17,27-Dec-16,14.5
541832,PRTY,21-Apr-17,27-Dec-16,14.5
541856,PRTY,21-Jul-17,27-Dec-16,14.5
544930,PTCT,20-Jan-17,27-Dec-16,11.67
544990,PTCT,17-Feb-17,27-Dec-16,11.67
545028,PTCT,17-Mar-17,27-Dec-16,11.67
545080,PTCT,16-Jun-17,27-Dec-16,11.67
545132,PTCT,19-Jan-18,27-Dec-16,11.67
545162,PTCT,18-Jan-19,27-Dec-16,11.67
545802,PTLA,20-Jan-17,27-Dec-16,22.78
545826,PTLA,17-Feb-17,27-Dec-16,22.78
545850,PTLA,17-Mar-17,27-Dec-16,22.78
545864,PTLA,16-Jun-17,27-Dec-16,22.78
545888,PTLA,19-Jan-18,27-Dec-16,22.78
545910,PTLA,18-Jan-19,27-Dec-16,22.78
551038,QDEL,20-Jan-17,27-Dec-16,20.72
551052,QDEL,17-Feb-17,27-Dec-16,20.72
551066,QDEL,17-Mar-17,27-Dec-16,20.72
551080,QDEL,16-Jun-17,27-Dec-16,20.72
551094,QEP,20-Jan-17,27-Dec-16,19.12
551160,QEP,17-Feb-17,27-Dec-16,19.12
551198,QEP,17-Mar-17,27-Dec-16,19.12
551260,QEP,16-Jun-17,27-Dec-16,19.12
551308,QEP,19-Jan-18,27-Dec-16,19.12
552232,QLYS,20-Jan-17,27-Dec-16,32.3
552250,QLYS,17-Feb-17,27-Dec-16,32.3
552268,QLYS,17-Mar-17,27-Dec-16,32.3
552286,QLYS,16-Jun-17,27-Dec-16,32.3
555276,QTWO,20-Jan-17,27-Dec-16,29.2
555292,QTWO,17-Feb-17,27-Dec-16,29.2
555308,QTWO,19-May-17,27-Dec-16,29.2
555324,QTWO,18-Aug-17,27-Dec-16,29.2
557836,RARE,20-Jan-17,27-Dec-16,73.86
557870,RARE,17-Feb-17,27-Dec-16,73.86
557910,RARE,19-May-17,27-Dec-16,73.86
557944,RARE,18-Aug-17,27-Dec-16,73.86
559568,RDNT,20-Jan-17,27-Dec-16,6.8
559578,RDNT,17-Feb-17,27-Dec-16,6.8
559586,RDNT,17-Mar-17,27-Dec-16,6.8
559594,RDNT,16-Jun-17,27-Dec-16,6.8
559894,RDUS,20-Jan-17,27-Dec-16,38.53
559926,RDUS,17-Feb-17,27-Dec-16,38.53
559946,RDUS,21-Apr-17,27-Dec-16,38.53
559976,RDUS,21-Jul-17,27-Dec-16,38.53
560652,REGI,20-Jan-17,27-Dec-16,9.95
560666,REGI,17-Feb-17,27-Dec-16,9.95
560682,REGI,21-Apr-17,27-Dec-16,9.95
560696,REGI,21-Jul-17,27-Dec-16,9.95
563888,RGEN,20-Jan-17,27-Dec-16,32.06
563904,RGEN,17-Feb-17,27-Dec-16,32.06
563924,RGEN,19-May-17,27-Dec-16,32.06
563940,RGEN,18-Aug-17,27-Dec-16,32.06
564582,RH,30-Dec-16,27-Dec-16,30.64
564690,RH,6-Jan-17,27-Dec-16,30.64
564774,RH,13-Jan-17,27-Dec-16,30.64
564858,RH,20-Jan-17,27-Dec-16,30.64
565006,RH,27-Jan-17,27-Dec-16,30.64
565082,RH,3-Feb-17,27-Dec-16,30.64
565142,RH,17-Feb-17,27-Dec-16,30.64
565168,RH,19-May-17,27-Dec-16,30.64
565200,RH,18-Aug-17,27-Dec-16,30.64
565224,RH,19-Jan-18,27-Dec-16,30.64
565292,RH,18-Jan-19,27-Dec-16,30.64
571130,ROG,20-Jan-17,27-Dec-16,77.23
571156,ROG,17-Feb-17,27-Dec-16,77.23
571182,ROG,17-Mar-17,27-Dec-16,77.23
571210,ROG,16-Jun-17,27-Dec-16,77.23
572640,RPD,20-Jan-17,27-Dec-16,12.32
572658,RPD,17-Feb-17,27-Dec-16,12.32
572678,RPD,19-May-17,27-Dec-16,12.32
572700,RPD,18-Aug-17,27-Dec-16,12.32
582082,SAGE,20-Jan-17,27-Dec-16,49.44
582104,SAGE,17-Feb-17,27-Dec-16,49.44
582136,SAGE,19-May-17,27-Dec-16,49.44
582162,SAGE,21-Jul-17,27-Dec-16,49.44
582180,SAGE,18-Aug-17,27-Dec-16,49.44
582200,SAGE,19-Jan-18,27-Dec-16,49.44
582222,SAGE,18-Jan-19,27-Dec-16,49.44
582322,SAIA,20-Jan-17,27-Dec-16,45.45
582340,SAIA,17-Feb-17,27-Dec-16,45.45
582360,SAIA,17-Mar-17,27-Dec-16,45.45
582380,SAIA,16-Jun-17,27-Dec-16,45.45
594148,SEAS,20-Jan-17,27-Dec-16,19.39
594210,SEAS,17-Feb-17,27-Dec-16,19.39
594248,SEAS,17-Mar-17,27-Dec-16,19.39
594294,SEAS,16-Jun-17,27-Dec-16,19.39
594340,SEAS,15-Sep-17,27-Dec-16,19.39
594382,SEAS,15-Dec-17,27-Dec-16,19.39
594400,SEAS,19-Jan-18,27-Dec-16,19.39
594426,SEAS,18-Jan-19,27-Dec-16,19.39
596962,SGEN,20-Jan-17,27-Dec-16,52.36
596988,SGEN,17-Feb-17,27-Dec-16,52.36
597014,SGEN,17-Mar-17,27-Dec-16,52.36
597088,SGEN,16-Jun-17,27-Dec-16,52.36
597296,SGMO,20-Jan-17,27-Dec-16,3
597326,SGMO,17-Feb-17,27-Dec-16,3
597352,SGMO,19-May-17,27-Dec-16,3
597372,SGMO,18-Aug-17,27-Dec-16,3
597388,SGMO,19-Jan-18,27-Dec-16,3
597402,SGMS,20-Jan-17,27-Dec-16,14.5
597454,SGMS,17-Feb-17,27-Dec-16,14.5
597492,SGMS,21-Apr-17,27-Dec-16,14.5
597550,SGMS,21-Jul-17,27-Dec-16,14.5
597604,SGMS,19-Jan-18,27-Dec-16,14.5
597626,SGMS,18-Jan-19,27-Dec-16,14.5
612066,SMTC,20-Jan-17,27-Dec-16,32.5
612110,SMTC,17-Feb-17,27-Dec-16,32.5
612148,SMTC,17-Mar-17,27-Dec-16,32.5
612204,SMTC,16-Jun-17,27-Dec-16,32.5
619694,SPLK,30-Dec-16,27-Dec-16,53.32
619786,SPLK,6-Jan-17,27-Dec-16,53.32
619870,SPLK,13-Jan-17,27-Dec-16,53.32
619944,SPLK,20-Jan-17,27-Dec-16,53.32
620090,SPLK,27-Jan-17,27-Dec-16,53.32
620152,SPLK,3-Feb-17,27-Dec-16,53.32
620210,SPLK,17-Feb-17,27-Dec-16,53.32
620258,SPLK,19-May-17,27-Dec-16,53.32
620300,SPLK,18-Aug-17,27-Dec-16,53.32
620338,SPLK,19-Jan-18,27-Dec-16,53.32
620394,SPLK,18-Jan-19,27-Dec-16,53.32
621494,SPPI,20-Jan-17,27-Dec-16,4.55
621512,SPPI,17-Feb-17,27-Dec-16,4.55
621538,SPPI,19-May-17,27-Dec-16,4.55
621558,SPPI,18-Aug-17,27-Dec-16,4.55
622092,SPWR,30-Dec-16,27-Dec-16,7.24
622152,SPWR,6-Jan-17,27-Dec-16,7.24
622208,SPWR,13-Jan-17,27-Dec-16,7.24
622262,SPWR,20-Jan-17,27-Dec-16,7.24
622376,SPWR,27-Jan-17,27-Dec-16,7.24
622426,SPWR,3-Feb-17,27-Dec-16,7.24
622474,SPWR,17-Feb-17,27-Dec-16,7.24
622504,SPWR,17-Mar-17,27-Dec-16,7.24
622564,SPWR,16-Jun-17,27-Dec-16,7.24
622600,SPWR,19-Jan-18,27-Dec-16,7.24
