,Ticker,UnderlyingPrice,Flags,Type,Strike,Last,Bid,Ask,Volume,OpenInterest,T1OpenInterest,Expires,Data_Date
367022,INCY,71.02,*,put,75.0,16.03,13.7,15.8,0,6,0,2016-09-16,2016-02-18
367023,INCY,71.02,*,call,77.5,0.0,10.3,13.3,0,0,0,2016-09-16,2016-02-18
367024,INCY,71.02,*,put,77.5,14.64,15.3,17.5,0,2,0,2016-09-16,2016-02-18
367025,INCY,71.02,*,call,80.0,9.0,9.4,12.4,0,9,0,2016-09-16,2016-02-18
367026,INCY,71.02,*,put,80.0,28.3,16.9,19.0,0,20,0,2016-09-16,2016-02-18
367027,INCY,71.02,*,call,82.5,0.0,8.5,11.5,0,0,0,2016-09-16,2016-02-18
367028,INCY,71.02,*,put,82.5,0.0,18.5,21.0,0,0,0,2016-09-16,2016-02-18
367029,INCY,71.02,*,call,85.0,7.5,7.7,10.8,0,1,0,2016-09-16,2016-02-18
367030,INCY,71.02,*,put,85.0,31.5,20.3,22.5,0,2,0,2016-09-16,2016-02-18
367031,INCY,71.02,*,call,90.0,5.7,6.3,9.4,0,2,0,2016-09-16,2016-02-18
367032,INCY,71.02,*,put,90.0,23.78,23.9,26.4,0,2,0,2016-09-16,2016-02-18
367033,INCY,71.02,*,call,95.0,5.0,5.2,8.2,0,5,0,2016-09-16,2016-02-18
367034,INCY,71.02,*,put,95.0,39.7,27.7,29.9,0,7,0,2016-09-16,2016-02-18
367035,INCY,71.02,*,call,100.0,0.0,4.4,6.8,0,0,0,2016-09-16,2016-02-18
367036,INCY,71.02,*,put,100.0,43.5,31.7,33.9,0,10,0,2016-09-16,2016-02-18
367037,INCY,71.02,*,call,105.0,6.5,3.5,6.1,0,4,0,2016-09-16,2016-02-18
367038,INCY,71.02,*,put,105.0,48.8,35.9,38.0,0,5,0,2016-09-16,2016-02-18
367039,INCY,71.02,*,call,110.0,0.0,2.7,5.3,0,0,0,2016-09-16,2016-02-18
367040,INCY,71.02,*,put,110.0,0.0,40.1,42.6,0,0,0,2016-09-16,2016-02-18
367041,INCY,71.02,*,call,115.0,0.0,2.3,4.5,0,0,0,2016-09-16,2016-02-18
367042,INCY,71.02,*,put,115.0,0.0,44.5,46.8,0,0,0,2016-09-16,2016-02-18
367043,INCY,71.02,*,call,120.0,3.9,1.3,4.7,0,8,0,2016-09-16,2016-02-18
367044,INCY,71.02,*,put,120.0,0.0,48.9,52.6,0,0,0,2016-09-16,2016-02-18
367045,INCY,71.02,*,call,30.0,0.0,41.0,45.4,0,0,0,2016-12-16,2016-02-18
367046,INCY,71.02,*,put,30.0,0.0,0.1,4.9,0,0,0,2016-12-16,2016-02-18
367047,INCY,71.02,*,call,32.5,0.0,39.3,43.4,0,0,0,2016-12-16,2016-02-18
367048,INCY,71.02,*,put,32.5,0.0,0.6,4.9,0,0,0,2016-12-16,2016-02-18
367049,INCY,71.02,*,call,35.0,0.0,37.0,41.4,0,0,0,2016-12-16,2016-02-18
367050,INCY,71.02,*,put,35.0,2.62,0.5,4.2,0,3,0,2016-12-16,2016-02-18
367051,INCY,71.02,*,call,37.5,0.0,35.4,39.6,0,0,0,2016-12-16,2016-02-18
367052,INCY,71.02,*,put,37.5,3.22,2.0,4.9,0,5,0,2016-12-16,2016-02-18
367053,INCY,71.02,*,call,40.0,0.0,34.1,37.6,0,0,0,2016-12-16,2016-02-18
367054,INCY,71.02,*,put,40.0,0.0,2.0,5.9,0,0,0,2016-12-16,2016-02-18
367055,INCY,71.02,*,call,42.5,0.0,32.2,35.7,0,0,0,2016-12-16,2016-02-18
367056,INCY,71.02,*,put,42.5,0.0,2.3,5.3,0,0,0,2016-12-16,2016-02-18
367057,INCY,71.02,*,call,45.0,0.0,30.4,34.0,0,0,0,2016-12-16,2016-02-18
367058,INCY,71.02,*,put,45.0,4.6,3.1,5.9,0,19,0,2016-12-16,2016-02-18
367059,INCY,71.02,*,call,47.5,45.3,28.3,32.3,0,1,0,2016-12-16,2016-02-18
367060,INCY,71.02,*,put,47.5,5.1,4.4,6.0,0,10,0,2016-12-16,2016-02-18
367061,INCY,71.02,*,call,50.0,28.9,27.1,30.6,2,24,0,2016-12-16,2016-02-18
367062,INCY,71.02,*,put,50.0,4.7,5.1,7.1,0,26,0,2016-12-16,2016-02-18
367063,INCY,71.02,*,call,55.0,16.0,24.0,27.4,0,26,0,2016-12-16,2016-02-18
367064,INCY,71.02,*,put,55.0,8.42,6.5,8.8,0,2044,0,2016-12-16,2016-02-18
367065,INCY,71.02,*,call,57.5,0.0,22.2,25.9,0,0,0,2016-12-16,2016-02-18
367066,INCY,71.02,*,put,57.5,0.0,7.5,9.8,0,0,0,2016-12-16,2016-02-18
367067,INCY,71.02,*,call,60.0,22.14,20.8,24.4,0,14,0,2016-12-16,2016-02-18
367068,INCY,71.02,*,put,60.0,15.85,8.5,10.8,0,3,0,2016-12-16,2016-02-18
367069,INCY,71.02,*,call,62.5,0.0,19.6,23.3,0,0,0,2016-12-16,2016-02-18
367070,INCY,71.02,*,put,62.5,0.0,9.7,12.1,0,0,0,2016-12-16,2016-02-18
367071,INCY,71.02,*,call,65.0,21.28,18.0,21.9,0,5,0,2016-12-16,2016-02-18
367072,INCY,71.02,*,put,65.0,14.0,10.9,13.2,0,13,0,2016-12-16,2016-02-18
367073,INCY,71.02,*,call,67.5,0.0,17.1,20.7,0,0,0,2016-12-16,2016-02-18
367074,INCY,71.02,*,put,67.5,12.75,12.1,14.4,0,13,0,2016-12-16,2016-02-18
367075,INCY,71.02,*,call,70.0,11.55,15.8,19.5,0,25,0,2016-12-16,2016-02-18
367076,INCY,71.02,*,put,70.0,23.9,13.5,15.8,0,21,0,2016-12-16,2016-02-18
367077,INCY,71.02,*,call,72.5,0.0,14.5,18.4,0,0,0,2016-12-16,2016-02-18
367078,INCY,71.02,*,put,72.5,13.7,14.7,17.1,0,4,0,2016-12-16,2016-02-18
367079,INCY,71.02,*,call,75.0,14.84,14.1,17.3,0,2026,0,2016-12-16,2016-02-18
367080,INCY,71.02,*,put,75.0,20.5,16.1,18.2,0,40,0,2016-12-16,2016-02-18
367081,INCY,71.02,*,call,77.5,17.03,13.0,16.3,0,1,0,2016-12-16,2016-02-18
367082,INCY,71.02,*,put,77.5,0.0,17.8,19.8,0,0,0,2016-12-16,2016-02-18
367083,INCY,71.02,*,call,80.0,15.6,12.1,15.4,0,58,0,2016-12-16,2016-02-18
367084,INCY,71.02,*,put,80.0,20.1,19.2,21.3,4,25,0,2016-12-16,2016-02-18
367085,INCY,71.02,*,call,82.5,13.5,11.3,14.4,0,2,0,2016-12-16,2016-02-18
367086,INCY,71.02,*,put,82.5,0.0,20.7,23.7,0,0,0,2016-12-16,2016-02-18
367087,INCY,71.02,*,call,85.0,8.51,10.4,13.6,0,45,0,2016-12-16,2016-02-18
367088,INCY,71.02,*,put,85.0,23.9,22.7,25.1,0,24,0,2016-12-16,2016-02-18
367089,INCY,71.02,*,call,87.5,0.0,9.3,12.8,0,0,0,2016-12-16,2016-02-18
367090,INCY,71.02,*,put,87.5,0.0,24.4,26.9,0,0,0,2016-12-16,2016-02-18
367091,INCY,71.02,*,call,90.0,12.1,8.5,12.0,0,39,0,2016-12-16,2016-02-18
367092,INCY,71.02,*,put,90.0,16.9,26.1,28.8,0,21,0,2016-12-16,2016-02-18
367093,INCY,71.02,*,call,92.5,9.05,7.8,11.2,0,70,0,2016-12-16,2016-02-18
367094,INCY,71.02,*,put,92.5,0.0,27.5,30.5,0,0,0,2016-12-16,2016-02-18
367095,INCY,71.02,*,call,95.0,7.5,7.1,10.6,0,69,0,2016-12-16,2016-02-18
367096,INCY,71.02,*,put,95.0,21.37,29.7,32.5,0,28,0,2016-12-16,2016-02-18
367097,INCY,71.02,*,call,97.5,31.63,6.8,10.0,0,4,0,2016-12-16,2016-02-18
367098,INCY,71.02,*,put,97.5,38.09,31.1,34.3,0,54,0,2016-12-16,2016-02-18
367099,INCY,71.02,*,call,100.0,6.9,6.4,9.4,0,2179,0,2016-12-16,2016-02-18
367100,INCY,71.02,*,put,100.0,34.0,33.1,36.2,0,75,0,2016-12-16,2016-02-18
367101,INCY,71.02,*,call,105.0,5.0,5.2,8.2,0,92,0,2016-12-16,2016-02-18
367102,INCY,71.02,*,put,105.0,42.62,37.0,39.8,0,42,0,2016-12-16,2016-02-18
367103,INCY,71.02,*,call,110.0,5.87,4.2,7.4,0,21,0,2016-12-16,2016-02-18
367104,INCY,71.02,*,put,110.0,41.0,41.2,44.4,0,26,0,2016-12-16,2016-02-18
367105,INCY,71.02,*,call,115.0,3.8,3.3,6.6,0,32,0,2016-12-16,2016-02-18
367106,INCY,71.02,*,put,115.0,0.0,45.5,48.5,0,0,0,2016-12-16,2016-02-18
367107,INCY,71.02,*,call,120.0,2.8,2.5,5.8,0,175,0,2016-12-16,2016-02-18
367108,INCY,71.02,*,put,120.0,55.88,49.8,53.0,0,561,0,2016-12-16,2016-02-18
367109,INCY,71.02,*,call,125.0,2.85,2.95,5.2,0,37,0,2016-12-16,2016-02-18
367110,INCY,71.02,*,put,125.0,36.06,54.2,57.3,0,62,0,2016-12-16,2016-02-18
367111,INCY,71.02,*,call,130.0,1.4,1.3,4.9,0,44,0,2016-12-16,2016-02-18
367112,INCY,71.02,*,put,130.0,74.6,58.7,62.0,0,25,0,2016-12-16,2016-02-18
367113,INCY,71.02,*,call,135.0,16.5,0.8,3.6,0,31,0,2016-12-16,2016-02-18
367114,INCY,71.02,*,put,135.0,39.6,63.2,66.9,0,20,0,2016-12-16,2016-02-18
367115,INCY,71.02,*,call,140.0,2.5,0.45,2.65,0,47,0,2016-12-16,2016-02-18
367116,INCY,71.02,*,put,140.0,0.0,68.0,71.6,0,0,0,2016-12-16,2016-02-18
367117,INCY,71.02,*,call,145.0,5.0,0.2,2.35,0,11,0,2016-12-16,2016-02-18
367118,INCY,71.02,*,put,145.0,0.0,72.7,76.1,0,0,0,2016-12-16,2016-02-18
367119,INCY,71.02,*,call,150.0,2.7,0.05,4.6,0,521,0,2016-12-16,2016-02-18
367120,INCY,71.02,*,put,150.0,83.2,77.6,80.7,0,22,0,2016-12-16,2016-02-18
367121,INCY,71.02,*,call,155.0,2.0,0.05,4.9,0,3,0,2016-12-16,2016-02-18
367122,INCY,71.02,*,put,155.0,0.0,82.2,85.6,0,0,0,2016-12-16,2016-02-18
367123,INCY,71.02,*,call,160.0,1.75,0.1,4.9,0,25,0,2016-12-16,2016-02-18
367124,INCY,71.02,*,put,160.0,67.9,87.3,90.6,0,15,0,2016-12-16,2016-02-18
367125,INCY,71.02,*,call,165.0,1.5,0.05,4.9,0,35,0,2016-12-16,2016-02-18
367126,INCY,71.02,*,put,165.0,92.8,91.9,96.1,3,0,0,2016-12-16,2016-02-18
367127,INCY,71.02,*,call,170.0,3.3,0.05,4.9,0,15,0,2016-12-16,2016-02-18
367128,INCY,71.02,*,put,170.0,0.0,96.8,101.0,0,0,0,2016-12-16,2016-02-18
367129,INCY,71.02,*,call,175.0,1.39,0.05,4.8,0,45,0,2016-12-16,2016-02-18
367130,INCY,71.02,*,put,175.0,101.4,101.8,106.2,0,42,0,2016-12-16,2016-02-18
367131,INCY,71.02,*,call,180.0,8.7,0.05,4.7,0,57,0,2016-12-16,2016-02-18
367132,INCY,71.02,*,put,180.0,75.6,106.7,110.8,0,10,0,2016-12-16,2016-02-18
367133,INCY,71.02,*,call,185.0,8.05,0.0,4.7,0,44,0,2016-12-16,2016-02-18
367134,INCY,71.02,*,put,185.0,83.2,111.6,115.5,0,5,0,2016-12-16,2016-02-18
367135,INCY,71.02,*,call,190.0,1.18,0.0,1.0,0,47,0,2016-12-16,2016-02-18
367136,INCY,71.02,*,put,190.0,80.0,116.6,120.8,0,5,0,2016-12-16,2016-02-18
367137,INCY,71.02,*,call,30.0,0.0,44.0,48.8,0,0,0,2018-01-19,2016-02-18
367138,INCY,71.02,*,put,30.0,0.0,3.0,6.5,0,0,0,2018-01-19,2016-02-18
367139,INCY,71.02,*,call,32.5,0.0,43.0,47.1,0,0,0,2018-01-19,2016-02-18
367140,INCY,71.02,*,put,32.5,0.0,2.1,6.9,0,0,0,2018-01-19,2016-02-18
367141,INCY,71.02,*,call,35.0,0.0,41.6,45.4,0,0,0,2018-01-19,2016-02-18
367142,INCY,71.02,*,put,35.0,5.5,3.0,7.8,0,6,0,2018-01-19,2016-02-18
367143,INCY,71.02,*,call,37.5,0.0,39.9,43.9,0,0,0,2018-01-19,2016-02-18
367144,INCY,71.02,*,put,37.5,8.7,2.8,7.2,0,25,0,2018-01-19,2016-02-18
367145,INCY,71.02,*,call,40.0,27.8,38.3,42.3,0,1,0,2018-01-19,2016-02-18
367146,INCY,71.02,*,put,40.0,0.0,6.2,8.2,0,0,0,2018-01-19,2016-02-18
367147,INCY,71.02,*,call,42.5,0.0,36.7,40.9,0,0,0,2018-01-19,2016-02-18
367148,INCY,71.02,*,put,42.5,0.0,5.2,9.1,0,0,0,2018-01-19,2016-02-18
367149,INCY,71.02,*,call,45.0,47.5,35.5,39.5,0,1,0,2018-01-19,2016-02-18
367150,INCY,71.02,*,put,45.0,12.0,6.1,10.1,0,2,0,2018-01-19,2016-02-18
367151,INCY,71.02,*,call,47.5,45.9,33.6,38.1,0,0,0,2018-01-19,2016-02-18
367152,INCY,71.02,*,put,47.5,10.34,7.2,11.1,0,12,0,2018-01-19,2016-02-18
367153,INCY,71.02,*,call,50.0,0.0,32.6,36.8,0,0,0,2018-01-19,2016-02-18
367154,INCY,71.02,*,put,50.0,14.9,8.5,13.2,0,12,0,2018-01-19,2016-02-18
367155,INCY,71.02,*,call,55.0,58.0,30.1,34.4,0,13,0,2018-01-19,2016-02-18
367156,INCY,71.02,*,put,55.0,14.4,11.2,14.4,0,51,0,2018-01-19,2016-02-18
367157,INCY,71.02,*,call,57.5,0.0,29.0,33.2,0,0,0,2018-01-19,2016-02-18
367158,INCY,71.02,*,put,57.5,0.0,12.5,15.7,0,0,0,2018-01-19,2016-02-18
367159,INCY,71.02,*,call,60.0,28.89,27.6,32.1,0,10,0,2018-01-19,2016-02-18
367160,INCY,71.02,*,put,60.0,16.22,13.7,16.9,0,9,0,2018-01-19,2016-02-18
367161,INCY,71.02,*,call,62.5,0.0,26.6,31.1,0,0,0,2018-01-19,2016-02-18
367162,INCY,71.02,*,put,62.5,0.0,15.1,18.3,0,0,0,2018-01-19,2016-02-18
367163,INCY,71.02,*,call,65.0,23.2,25.7,30.0,0,19,0,2018-01-19,2016-02-18
367164,INCY,71.02,*,put,65.0,14.1,16.2,20.7,0,11,0,2018-01-19,2016-02-18
367165,INCY,71.02,*,call,67.5,0.0,24.5,29.0,0,0,0,2018-01-19,2016-02-18
367166,INCY,71.02,*,put,67.5,0.0,17.7,22.0,0,0,0,2018-01-19,2016-02-18
367167,INCY,71.02,*,call,70.0,28.8,23.4,28.0,0,1,0,2018-01-19,2016-02-18
367168,INCY,71.02,*,put,70.0,0.0,19.2,23.2,0,0,0,2018-01-19,2016-02-18
367169,INCY,71.02,*,call,72.5,14.5,22.6,27.2,0,4,0,2018-01-19,2016-02-18
367170,INCY,71.02,*,put,72.5,21.1,20.8,24.7,0,102,0,2018-01-19,2016-02-18
367171,INCY,71.02,*,call,75.0,26.0,21.5,26.0,0,9,0,2018-01-19,2016-02-18
367172,INCY,71.02,*,put,75.0,0.0,22.4,25.6,0,0,0,2018-01-19,2016-02-18
367173,INCY,71.02,*,call,77.5,0.0,20.5,25.0,0,0,0,2018-01-19,2016-02-18
367174,INCY,71.02,*,put,77.5,25.0,24.0,27.3,0,20,0,2018-01-19,2016-02-18
367175,INCY,71.02,*,call,80.0,25.54,19.6,24.5,0,7,0,2018-01-19,2016-02-18
367176,INCY,71.02,*,put,80.0,0.0,25.6,29.4,0,0,0,2018-01-19,2016-02-18
367177,INCY,71.02,*,call,82.5,0.0,18.6,23.5,0,0,0,2018-01-19,2016-02-18
367178,INCY,71.02,*,put,82.5,0.0,27.3,30.8,0,0,0,2018-01-19,2016-02-18
367179,INCY,71.02,*,call,85.0,22.1,18.5,23.0,0,2,0,2018-01-19,2016-02-18
367180,INCY,71.02,*,put,85.0,0.0,29.1,32.4,0,0,0,2018-01-19,2016-02-18
367181,INCY,71.02,*,call,87.5,23.8,17.1,22.0,0,1,0,2018-01-19,2016-02-18
367182,INCY,71.02,*,put,87.5,0.0,30.8,35.0,0,0,0,2018-01-19,2016-02-18
367183,INCY,71.02,*,call,90.0,15.36,17.1,21.6,0,1,0,2018-01-19,2016-02-18
367184,INCY,71.02,*,put,90.0,34.72,32.6,36.0,0,1,0,2018-01-19,2016-02-18
367185,INCY,71.02,*,call,92.5,0.0,16.5,21.0,0,0,0,2018-01-19,2016-02-18
367186,INCY,71.02,*,put,92.5,0.0,34.4,37.4,0,0,0,2018-01-19,2016-02-18
367187,INCY,71.02,*,call,95.0,0.0,15.6,20.2,0,0,0,2018-01-19,2016-02-18
367188,INCY,71.02,*,put,95.0,41.16,36.2,39.2,0,3,0,2018-01-19,2016-02-18
367189,INCY,71.02,*,call,97.5,47.5,15.1,19.7,0,1,0,2018-01-19,2016-02-18
367190,INCY,71.02,*,put,97.5,0.0,38.1,41.0,0,0,0,2018-01-19,2016-02-18
367191,INCY,71.02,*,call,100.0,16.5,14.2,18.8,0,208,0,2018-01-19,2016-02-18
367192,INCY,71.02,*,put,100.0,41.98,39.5,42.9,0,71,0,2018-01-19,2016-02-18
367193,INCY,71.02,*,call,105.0,41.4,13.0,17.5,0,2,0,2018-01-19,2016-02-18
367194,INCY,71.02,*,put,105.0,0.0,43.3,46.8,0,0,0,2018-01-19,2016-02-18
367195,INCY,71.02,*,call,110.0,12.6,12.0,16.5,0,4,0,2018-01-19,2016-02-18
367196,INCY,71.02,*,put,110.0,41.6,47.2,50.7,0,19,0,2018-01-19,2016-02-18
367197,INCY,71.02,*,call,115.0,32.88,10.7,15.5,0,1,0,2018-01-19,2016-02-18
367198,INCY,71.02,*,put,115.0,0.0,51.2,54.7,0,0,0,2018-01-19,2016-02-18
367199,INCY,71.02,*,call,120.0,15.1,9.7,14.5,0,2,0,2018-01-19,2016-02-18
367200,INCY,71.02,*,put,120.0,0.0,55.7,58.6,0,0,0,2018-01-19,2016-02-18
367201,INCY,71.02,*,call,125.0,0.0,8.9,13.5,0,0,0,2018-01-19,2016-02-18
367202,INCY,71.02,*,put,125.0,40.8,59.8,62.9,0,10,0,2018-01-19,2016-02-18
367203,INCY,71.02,*,call,130.0,10.8,8.1,13.0,0,10,0,2018-01-19,2016-02-18
367204,INCY,71.02,*,put,130.0,0.0,64.0,67.1,0,0,0,2018-01-19,2016-02-18
367205,INCY,71.02,*,call,135.0,0.0,7.5,12.0,0,0,0,2018-01-19,2016-02-18
367206,INCY,71.02,*,put,135.0,0.0,68.2,71.4,0,0,0,2018-01-19,2016-02-18
367207,INCY,71.02,*,call,140.0,8.0,6.6,11.0,5,132,0,2018-01-19,2016-02-18
367208,INCY,71.02,*,put,140.0,0.0,72.5,75.6,0,0,0,2018-01-19,2016-02-18
367209,INCY,71.02,*,call,145.0,19.6,6.0,10.5,0,100,0,2018-01-19,2016-02-18
367210,INCY,71.02,*,put,145.0,0.0,76.9,80.1,0,0,0,2018-01-19,2016-02-18
367211,INCY,71.02,*,call,150.0,6.0,5.5,9.0,5,154,0,2018-01-19,2016-02-18
367212,INCY,71.02,*,put,150.0,0.0,81.3,85.5,0,0,0,2018-01-19,2016-02-18
367213,INCY,71.02,*,call,155.0,0.0,5.0,9.5,0,0,0,2018-01-19,2016-02-18
367214,INCY,71.02,*,put,155.0,0.0,85.7,90.0,0,0,0,2018-01-19,2016-02-18
367215,INCY,71.02,*,call,160.0,0.0,4.0,8.9,0,0,0,2018-01-19,2016-02-18
367216,INCY,71.02,*,put,160.0,0.0,90.2,94.5,0,0,0,2018-01-19,2016-02-18
367217,INCY,71.02,*,call,165.0,0.0,3.5,8.3,0,0,0,2018-01-19,2016-02-18
367218,INCY,71.02,*,put,165.0,71.5,94.7,98.8,0,1,0,2018-01-19,2016-02-18
367219,INCY,71.02,*,call,170.0,4.38,3.5,8.0,0,23,0,2018-01-19,2016-02-18
367220,INCY,71.02,*,put,170.0,0.0,99.3,102.9,0,0,0,2018-01-19,2016-02-18
376323,IRBT,30.19,*,call,23.0,10.6,6.2,7.8,0,17,0,2016-02-19,2016-02-18
376324,IRBT,30.19,*,put,23.0,0.0,0.0,0.5,0,0,0,2016-02-19,2016-02-18
376325,IRBT,30.19,*,call,24.0,0.0,5.2,6.8,0,0,0,2016-02-19,2016-02-18
376326,IRBT,30.19,*,put,24.0,0.0,0.0,0.5,0,0,0,2016-02-19,2016-02-18
376327,IRBT,30.19,*,call,25.0,6.2,4.0,5.8,0,0,0,2016-02-19,2016-02-18
376328,IRBT,30.19,*,put,25.0,0.0,0.0,0.45,0,0,0,2016-02-19,2016-02-18
376329,IRBT,30.19,*,call,26.0,0.0,3.0,4.6,0,0,0,2016-02-19,2016-02-18
376330,IRBT,30.19,*,put,26.0,0.2,0.0,0.45,0,17,0,2016-02-19,2016-02-18
376331,IRBT,30.19,*,call,27.0,4.4,2.3,3.8,0,1,0,2016-02-19,2016-02-18
376332,IRBT,30.19,*,put,27.0,0.15,0.0,0.25,0,12,0,2016-02-19,2016-02-18
376333,IRBT,30.19,*,call,28.0,0.0,1.45,2.75,0,0,0,2016-02-19,2016-02-18
376334,IRBT,30.19,*,put,28.0,0.1,0.0,0.5,0,35,0,2016-02-19,2016-02-18
376335,IRBT,30.19,*,call,29.0,0.85,0.75,1.75,0,10,0,2016-02-19,2016-02-18
376336,IRBT,30.19,*,put,29.0,0.1,0.0,0.25,0,85,0,2016-02-19,2016-02-18
376337,IRBT,30.19,*,call,30.0,0.55,0.3,0.5,3,38,0,2016-02-19,2016-02-18
376338,IRBT,30.19,*,put,30.0,0.1,0.1,0.3,0,213,0,2016-02-19,2016-02-18
376339,IRBT,30.19,*,call,31.0,2.75,0.0,0.25,0,19,0,2016-02-19,2016-02-18
376340,IRBT,30.19,*,put,31.0,0.72,0.55,1.65,0,62,0,2016-02-19,2016-02-18
376341,IRBT,30.19,*,call,32.0,0.1,0.0,0.5,0,201,0,2016-02-19,2016-02-18
376342,IRBT,30.19,*,put,32.0,1.75,1.35,2.75,6,94,0,2016-02-19,2016-02-18
376343,IRBT,30.19,*,call,33.0,0.05,0.0,0.1,0,102,0,2016-02-19,2016-02-18
376344,IRBT,30.19,*,put,33.0,1.76,2.25,3.7,0,327,0,2016-02-19,2016-02-18
376345,IRBT,30.19,*,call,34.0,0.17,0.0,0.35,0,247,0,2016-02-19,2016-02-18
376346,IRBT,30.19,*,put,34.0,4.1,3.0,4.4,2,67,0,2016-02-19,2016-02-18
376347,IRBT,30.19,*,call,35.0,0.02,0.0,0.05,0,180,0,2016-02-19,2016-02-18
376348,IRBT,30.19,*,put,35.0,2.8,4.2,5.7,0,174,0,2016-02-19,2016-02-18
376349,IRBT,30.19,*,call,36.0,0.2,0.0,0.5,0,397,0,2016-02-19,2016-02-18
376350,IRBT,30.19,*,put,36.0,1.95,5.2,6.7,0,158,0,2016-02-19,2016-02-18
376351,IRBT,30.19,*,call,37.0,0.22,0.0,0.25,0,257,0,2016-02-19,2016-02-18
376352,IRBT,30.19,*,put,37.0,2.55,6.2,8.5,0,43,0,2016-02-19,2016-02-18
376353,IRBT,30.19,*,call,38.0,0.48,0.0,0.5,0,48,0,2016-02-19,2016-02-18
376354,IRBT,30.19,*,put,38.0,0.0,6.5,9.5,0,0,0,2016-02-19,2016-02-18
376355,IRBT,30.19,*,call,39.0,0.15,0.0,0.5,0,13,0,2016-02-19,2016-02-18
376356,IRBT,30.19,*,put,39.0,0.0,7.1,10.5,0,0,0,2016-02-19,2016-02-18
376357,IRBT,30.19,*,call,40.0,0.05,0.0,0.5,0,4,0,2016-02-19,2016-02-18
376358,IRBT,30.19,*,put,40.0,0.0,8.5,12.0,0,0,0,2016-02-19,2016-02-18
376359,IRBT,30.19,*,call,41.0,0.25,0.0,0.5,0,1,0,2016-02-19,2016-02-18
376360,IRBT,30.19,*,put,41.0,0.0,9.5,12.9,0,0,0,2016-02-19,2016-02-18
376361,IRBT,30.19,*,call,42.0,0.0,0.0,0.5,0,0,0,2016-02-19,2016-02-18
376362,IRBT,30.19,*,put,42.0,0.0,10.5,14.0,0,0,0,2016-02-19,2016-02-18
376363,IRBT,30.19,*,call,43.0,0.0,0.0,0.5,0,0,0,2016-02-19,2016-02-18
376364,IRBT,30.19,*,put,43.0,0.0,11.2,15.0,0,0,0,2016-02-19,2016-02-18
376365,IRBT,30.19,*,call,44.0,0.0,0.0,0.5,0,0,0,2016-02-19,2016-02-18
376366,IRBT,30.19,*,put,44.0,0.0,12.0,16.1,0,0,0,2016-02-19,2016-02-18
376367,IRBT,30.19,*,call,45.0,0.03,0.0,0.5,0,175,0,2016-02-19,2016-02-18
376368,IRBT,30.19,*,put,45.0,0.0,13.2,16.9,0,0,0,2016-02-19,2016-02-18
376369,IRBT,30.19,*,call,46.0,0.0,0.0,0.5,0,0,0,2016-02-19,2016-02-18
376370,IRBT,30.19,*,put,46.0,0.0,15.3,16.5,0,0,0,2016-02-19,2016-02-18
376371,IRBT,30.19,*,call,16.0,0.0,13.3,15.1,0,0,0,2016-03-18,2016-02-18
376372,IRBT,30.19,*,put,16.0,0.0,0.0,0.5,0,0,0,2016-03-18,2016-02-18
376373,IRBT,30.19,*,call,17.0,0.0,11.0,14.5,0,0,0,2016-03-18,2016-02-18
376374,IRBT,30.19,*,put,17.0,0.0,0.0,0.5,0,0,0,2016-03-18,2016-02-18
376375,IRBT,30.19,*,call,18.0,0.0,10.0,13.5,0,0,0,2016-03-18,2016-02-18
376376,IRBT,30.19,*,put,18.0,0.0,0.0,0.5,0,0,0,2016-03-18,2016-02-18
376377,IRBT,30.19,*,call,19.0,0.0,9.0,12.5,0,0,0,2016-03-18,2016-02-18
376378,IRBT,30.19,*,put,19.0,0.0,0.0,0.5,0,0,0,2016-03-18,2016-02-18
376379,IRBT,30.19,*,call,20.0,0.0,9.0,11.5,0,0,0,2016-03-18,2016-02-18
376380,IRBT,30.19,*,put,20.0,0.0,0.0,0.5,0,0,0,2016-03-18,2016-02-18
376381,IRBT,30.19,*,call,21.0,0.0,8.1,10.5,0,0,0,2016-03-18,2016-02-18
376382,IRBT,30.19,*,put,21.0,1.25,0.0,0.5,0,10,0,2016-03-18,2016-02-18
376383,IRBT,30.19,*,call,22.0,0.0,7.2,9.5,0,0,0,2016-03-18,2016-02-18
376384,IRBT,30.19,*,put,22.0,1.4,0.0,0.5,0,10,0,2016-03-18,2016-02-18
376385,IRBT,30.19,*,call,23.0,0.0,6.2,8.5,0,0,0,2016-03-18,2016-02-18
376386,IRBT,30.19,*,put,23.0,0.0,0.0,0.45,0,0,0,2016-03-18,2016-02-18
376387,IRBT,30.19,*,call,24.0,12.28,4.7,7.6,0,5,0,2016-03-18,2016-02-18
376388,IRBT,30.19,*,put,24.0,0.0,0.0,0.5,0,0,0,2016-03-18,2016-02-18
376389,IRBT,30.19,*,call,25.0,5.1,4.3,5.9,0,2,0,2016-03-18,2016-02-18
376390,IRBT,30.19,*,put,25.0,0.3,0.0,0.5,0,17,0,2016-03-18,2016-02-18
376391,IRBT,30.19,*,call,26.0,5.1,3.6,4.9,0,6,0,2016-03-18,2016-02-18
376392,IRBT,30.19,*,put,26.0,0.55,0.0,0.4,0,31,0,2016-03-18,2016-02-18
376393,IRBT,30.19,*,call,27.0,4.3,2.8,4.1,0,10,0,2016-03-18,2016-02-18
376394,IRBT,30.19,*,put,27.0,1.0,0.25,0.35,0,55,0,2016-03-18,2016-02-18
